ZIP,date,week,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,Income_level,stay_home_ratio,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
90266,2020/3/19,2020/3/22,5,1,1345,2554,518,972,14,99,35573,9037,0.000140556,2.81E-05,2,2.596525097,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90272,2020/3/19,2020/3/22,5,1,860,3969,374,1068,9,99,22551,987,0.00022172,4.43E-05,3,2.299465241,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90275,2020/3/19,2020/3/22,1,1,1728,5663,708,1012,19,98,42421,3138,2.36E-05,2.36E-05,2,2.440677966,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90291,2020/3/19,2020/3/22,4,0,611,36373,195,703,58,92,27525,11018,0.000145322,0,2,3.133333333,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90403,2020/3/19,2020/3/22,2,1,581,4240,199,758,29,96,24354,17054,8.21E-05,4.11E-05,2,2.91959799,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90503,2020/3/19,2020/3/22,2,0,1967,4334,782,940,21,98,44908,8478,4.45E-05,0,2,2.515345269,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90602,2020/3/19,2020/3/22,2,1,904,7143,324,775,53,94,25981,7001,7.70E-05,3.85E-05,2,2.790123457,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90638,2020/3/19,2020/3/22,3,0,2478,8927,835,762,81,90,49383,6275,6.07E-05,0,2,2.967664671,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90717,2020/3/19,2020/3/22,5,4,768,5078,288,772,32,96,21696,10957,0.000230457,0.000184366,2,2.666666667,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90731,2020/3/19,2020/3/22,1,0,1952,7063,623,643,52,93,61850,6717,1.62E-05,0,2,3.133226324,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90746,2020/3/19,2020/3/22,1,0,893,6557,320,544,44,93,26996,4628,3.70E-05,0,2,2.790625,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90755,2020/3/19,2020/3/22,12,4,441,4667,155,801,33,96,11074,5082,0.001083619,0.000361206,2,2.84516129,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91007,2020/3/19,2020/3/22,2,0,1381,5619,606,1025,11,99,34523,6210,5.79E-05,0,2,2.278877888,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91030,2020/3/19,2020/3/22,1,0,922,4384,346,891,29,97,25794,7562,3.88E-05,0,2,2.664739884,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91042,2020/3/19,2020/3/22,1,1,1155,8814,431,844,33,96,26631,533,3.76E-05,3.76E-05,2,2.679814385,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91104,2020/3/19,2020/3/22,2,0,1058,4432,408,893,23,97,37974,9985,5.27E-05,0,2,2.593137255,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91208,2020/3/19,2020/3/22,4,0,544,5452,193,1028,33,97,13538,3551,0.000295465,0,2,2.81865285,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91302,2020/3/19,2020/3/22,1,1,1515,4480,645,1097,14,99,26634,997,3.75E-05,3.75E-05,2,2.348837209,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91304,2020/3/19,2020/3/22,3,0,2206,4838,857,792,31,96,53761,5716,5.58E-05,0,2,2.574095683,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91316,2020/3/19,2020/3/22,6,0,929,5076,382,850,22,97,29964,5984,0.00020024,0,2,2.431937173,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91330,2020/3/19,2020/3/22,1,0,200,43159,10,0,1013,0,3273,9598,0.00030553,0,2,20,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91335,2020/3/19,2020/3/22,1,1,3226,4753,1259,732,26,97,80524,12265,1.24E-05,1.24E-05,2,2.562351072,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91342,2020/3/19,2020/3/22,1,0,3486,8328,1247,737,49,94,96487,1750,1.04E-05,0,2,2.795509222,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91344,2020/3/19,2020/3/22,4,1,2891,7105,1178,870,25,97,53266,3245,7.51E-05,1.88E-05,2,2.454159593,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91350,2020/3/19,2020/3/22,3,1,2658,5290,1075,991,26,97,37350,2204,8.03E-05,2.68E-05,2,2.47255814,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91356,2020/3/19,2020/3/22,5,0,1315,4678,550,1066,15,99,30804,4200,0.000162317,0,2,2.390909091,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91364,2020/3/19,2020/3/22,3,0,1256,4048,458,858,30,97,27340,3600,0.000109729,0,2,2.742358079,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91381,2020/3/19,2020/3/22,1,1,1329,6484,579,1118,17,99,20371,541,4.91E-05,4.91E-05,2,2.295336788,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91401,2020/3/19,2020/3/22,1,1,1466,4268,546,824,26,97,41412,11993,2.41E-05,2.41E-05,2,2.684981685,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91405,2020/3/19,2020/3/22,1,1,1994,5627,770,675,38,95,55384,16737,1.81E-05,1.81E-05,1,2.58961039,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91423,2020/3/19,2020/3/22,5,1,1163,5433,485,844,14,98,33737,7732,0.000148205,2.96E-05,2,2.397938144,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91502,2020/3/19,2020/3/22,1,1,247,3815,78,744,27,96,11598,8687,8.62E-05,8.62E-05,1,3.166666667,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91604,2020/3/19,2020/3/22,3,1,1383,8665,502,754,56,93,32117,6235,9.34E-05,3.11E-05,2,2.75498008,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91606,2020/3/19,2020/3/22,3,1,1449,5651,538,742,30,96,44476,13344,6.75E-05,2.25E-05,1,2.69330855,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91723,2020/3/19,2020/3/22,1,1,644,5472,260,759,32,96,18875,8125,5.30E-05,5.30E-05,2,2.476923077,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91733,2020/3/19,2020/3/22,1,0,1211,8870,475,727,44,94,44968,6731,2.22E-05,0,1,2.549473684,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91754,2020/3/19,2020/3/22,2,0,1040,6238,431,938,25,97,33058,7294,6.05E-05,0,2,2.412993039,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91765,2020/3/19,2020/3/22,2,0,2126,8423,883,871,30,97,47139,2491,4.24E-05,0,2,2.407701019,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91773,2020/3/19,2020/3/22,1,0,1552,6901,610,862,27,97,34496,2411,2.90E-05,0,2,2.544262295,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91789,2020/3/19,2020/3/22,1,0,1614,7611,697,935,19,98,44474,2844,2.25E-05,0,2,2.315638451,59.1,36.73,53.2,-32,3,-30,-39,-35,18
91803,2020/3/19,2020/3/22,2,1,1019,5932,397,824,25,97,30385,9303,6.58E-05,3.29E-05,2,2.56675063,59.1,36.73,53.2,-32,3,-30,-39,-35,18
90004,2020/3/20,2020/3/22,13,0,1748,4322,779,691,15,98,61586,20205,0.000211087,0,2,2.243902439,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90006,2020/3/20,2020/3/22,1,0,1781,9151,568,503,76,87,61698,32134,1.62E-05,0,1,3.13556338,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90007,2020/3/20,2020/3/22,1,0,1573,98381,404,216,368,37,41716,16909,2.40E-05,0,1,3.893564356,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90008,2020/3/20,2020/3/22,1,0,868,5200,319,532,25,96,31739,8641,3.15E-05,0,1,2.721003135,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90014,2020/3/20,2020/3/22,1,1,238,4993,87,230,41,85,8335,29452,0.000119976,0.000119976,1,2.735632184,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90018,2020/3/20,2020/3/22,1,0,1167,5991,512,500,21,96,53256,18389,1.88E-05,0,1,2.279296875,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90022,2020/3/20,2020/3/22,1,0,1586,5143,633,658,29,96,65890,15036,1.52E-05,0,1,2.505529226,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90024,2020/3/20,2020/3/22,5,3,1394,42425,461,244,189,56,50288,17186,9.94E-05,5.97E-05,2,3.023861171,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90025,2020/3/20,2020/3/22,7,2,1108,5127,508,648,9,99,47967,18671,0.000145934,4.17E-05,2,2.181102362,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90026,2020/3/20,2020/3/22,1,0,1527,18413,613,557,43,93,69589,16466,1.44E-05,0,2,2.491027732,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90033,2020/3/20,2020/3/22,5,0,1239,7702,489,579,45,93,47583,14564,0.00010508,0,1,2.533742331,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90034,2020/3/20,2020/3/22,3,0,1608,5592,685,649,14,98,55652,17888,5.39E-05,0,2,2.347445255,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90035,2020/3/20,2020/3/22,1,0,636,2345,287,621,8,99,28085,13646,3.56E-05,0,2,2.216027875,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90036,2020/3/20,2020/3/22,5,2,1280,6649,552,576,13,98,37988,15373,0.000131621,5.26E-05,2,2.31884058,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90041,2020/3/20,2020/3/22,1,0,844,18484,343,691,83,89,29516,8176,3.39E-05,0,2,2.460641399,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90043,2020/3/20,2020/3/22,1,0,1500,7572,593,553,26,96,44627,10795,2.24E-05,0,1,2.529510961,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90044,2020/3/20,2020/3/22,1,0,2876,6562,1174,558,21,96,96436,18772,1.04E-05,0,1,2.449744463,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90045,2020/3/20,2020/3/22,3,0,1261,143597,459,546,124,81,41149,3836,7.29E-05,0,2,2.747276688,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90046,2020/3/20,2020/3/22,7,2,1319,27125,561,463,24,95,50587,8750,0.000138375,3.95E-05,2,2.351158645,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90049,2020/3/20,2020/3/22,16,3,1161,5722,561,682,23,97,36964,2460,0.000432854,8.12E-05,2,2.069518717,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90061,2020/3/20,2020/3/22,1,0,882,7075,309,457,37,93,27646,10385,3.62E-05,0,1,2.854368932,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90066,2020/3/20,2020/3/22,3,2,1319,16107,567,648,15,98,59394,12064,5.05E-05,3.37E-05,2,2.32627866,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90068,2020/3/20,2020/3/22,2,0,669,6187,286,527,21,96,20982,2754,9.53E-05,0,2,2.339160839,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90069,2020/3/20,2020/3/22,15,3,562,8232,242,430,12,97,20435,9666,0.000734035,0.000146807,2,2.32231405,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90094,2020/3/20,2020/3/22,1,0,259,3964,128,504,0,100,9368,15332,0.000106746,0,2,2.0234375,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90210,2020/3/20,2020/3/22,5,1,1209,521375,483,454,62,88,19909,1966,0.000251143,5.02E-05,2,2.50310559,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90230,2020/3/20,2020/3/22,4,1,968,4148,456,745,10,99,32808,7277,0.000121921,3.05E-05,2,2.122807018,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90245,2020/3/20,2020/3/22,1,1,746,5736,321,607,20,97,16850,3084,5.93E-05,5.93E-05,2,2.323987539,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90247,2020/3/20,2020/3/22,1,0,1365,6030,526,601,43,93,47531,12661,2.10E-05,0,2,2.595057034,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90250,2020/3/20,2020/3/22,2,1,3118,5823,1322,625,22,97,96836,14463,2.07E-05,1.03E-05,2,2.358547655,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90262,2020/3/20,2020/3/22,1,0,1855,6306,713,599,26,96,70936,14677,1.41E-05,0,2,2.601683029,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90265,2020/3/20,2020/3/22,2,0,644,38745,206,470,162,74,18389,170,0.000108761,0,2,3.126213592,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90266,2020/3/20,2020/3/22,6,1,1248,13455,610,711,3,100,35573,9037,0.000168667,2.81E-05,2,2.045901639,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90272,2020/3/20,2020/3/22,6,1,810,3626,419,788,4,99,22551,987,0.000266064,4.43E-05,3,1.933174224,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90275,2020/3/20,2020/3/22,1,0,1701,8545,827,823,6,99,42421,3138,2.36E-05,0,2,2.056831923,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90278,2020/3/20,2020/3/22,1,1,1427,3970,677,672,11,98,40649,11281,2.46E-05,2.46E-05,2,2.107828656,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90291,2020/3/20,2020/3/22,4,0,519,9805,190,535,27,95,27525,11018,0.000145322,0,2,2.731578947,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90403,2020/3/20,2020/3/22,4,2,531,4804,233,571,14,98,24354,17054,0.000164244,8.21E-05,2,2.278969957,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90503,2020/3/20,2020/3/22,2,0,1859,4035,833,791,16,98,44908,8478,4.45E-05,0,2,2.231692677,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90602,2020/3/20,2020/3/22,2,0,859,7260,339,616,25,96,25981,7001,7.70E-05,0,2,2.533923304,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90604,2020/3/20,2020/3/22,1,1,1817,5404,738,731,19,97,42063,9871,2.38E-05,2.38E-05,2,2.462059621,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90638,2020/3/20,2020/3/22,3,0,2387,10557,899,665,54,92,49383,6275,6.07E-05,0,2,2.655172414,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90713,2020/3/20,2020/3/22,1,1,1288,5555,547,795,15,98,29061,8562,3.44E-05,3.44E-05,2,2.354661792,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90717,2020/3/20,2020/3/22,5,0,695,4099,287,665,23,97,21696,10957,0.000230457,0,2,2.421602787,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90731,2020/3/20,2020/3/22,1,0,1836,6411,707,573,37,94,61850,6717,1.62E-05,0,2,2.59688826,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90746,2020/3/20,2020/3/22,3,2,897,7271,348,468,44,91,26996,4628,0.000111128,7.41E-05,2,2.577586207,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90755,2020/3/20,2020/3/22,14,2,415,4854,173,644,13,98,11074,5082,0.001264223,0.000180603,2,2.398843931,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91001,2020/3/20,2020/3/22,2,1,1096,6031,468,640,20,97,37711,4558,5.30E-05,2.65E-05,2,2.341880342,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91007,2020/3/20,2020/3/22,2,0,1312,6642,616,846,5,99,34523,6210,5.79E-05,0,2,2.12987013,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91030,2020/3/20,2020/3/22,2,1,873,4806,389,692,19,97,25794,7562,7.75E-05,3.88E-05,2,2.244215938,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91042,2020/3/20,2020/3/22,1,0,1109,7720,455,757,23,97,26631,533,3.76E-05,0,2,2.437362637,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91104,2020/3/20,2020/3/22,3,1,1029,5174,469,737,13,98,37974,9985,7.90E-05,2.63E-05,2,2.194029851,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91208,2020/3/20,2020/3/22,4,0,526,4810,233,825,8,99,13538,3551,0.000295465,0,2,2.25751073,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91302,2020/3/20,2020/3/22,1,0,1444,4684,768,871,0,100,26634,997,3.75E-05,0,2,1.880208333,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91304,2020/3/20,2020/3/22,3,0,2162,5342,965,700,18,97,53761,5716,5.58E-05,0,2,2.240414508,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91306,2020/3/20,2020/3/22,1,1,1637,4819,740,707,16,98,49158,11879,2.03E-05,2.03E-05,2,2.212162162,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91316,2020/3/20,2020/3/22,8,2,893,6599,440,773,2,100,29964,5984,0.000266987,6.67E-05,2,2.029545455,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91330,2020/3/20,2020/3/22,1,0,193,41126,17,0,581,0,3273,9598,0.00030553,0,2,11.35294118,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91335,2020/3/20,2020/3/22,2,1,3073,4977,1326,648,15,98,80524,12265,2.48E-05,1.24E-05,2,2.317496229,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91340,2020/3/20,2020/3/22,1,1,929,5407,367,587,30,95,36227,10714,2.76E-05,2.76E-05,2,2.53133515,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91342,2020/3/20,2020/3/22,1,0,3449,8739,1345,666,33,95,96487,1750,1.04E-05,0,2,2.564312268,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91344,2020/3/20,2020/3/22,4,0,2795,6490,1257,719,10,99,53266,3245,7.51E-05,0,2,2.22354813,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91350,2020/3/20,2020/3/22,4,1,2627,5148,1134,820,17,98,37350,2204,0.000107095,2.68E-05,2,2.316578483,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91356,2020/3/20,2020/3/22,6,1,1296,4416,643,914,4,100,30804,4200,0.00019478,3.25E-05,2,2.0155521,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91364,2020/3/20,2020/3/22,4,1,1159,3819,529,675,15,98,27340,3600,0.000146306,3.66E-05,2,2.190926276,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91381,2020/3/20,2020/3/22,1,0,1291,5993,632,994,4,100,20371,541,4.91E-05,0,2,2.042721519,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91401,2020/3/20,2020/3/22,3,2,1417,4521,641,601,10,98,41412,11993,7.24E-05,4.83E-05,2,2.210608424,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91405,2020/3/20,2020/3/22,1,0,1940,4762,815,550,22,96,55384,16737,1.81E-05,0,1,2.380368098,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91406,2020/3/20,2020/3/22,1,1,2011,6273,829,606,17,97,55215,6789,1.81E-05,1.81E-05,2,2.425814234,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91423,2020/3/20,2020/3/22,6,1,1066,4108,508,593,15,98,33737,7732,0.000177846,2.96E-05,2,2.098425197,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91502,2020/3/20,2020/3/22,1,0,215,6761,92,407,15,96,11598,8687,8.62E-05,0,1,2.336956522,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91604,2020/3/20,2020/3/22,3,0,1292,9696,512,568,54,91,32117,6235,9.34E-05,0,2,2.5234375,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91606,2020/3/20,2020/3/22,5,2,1406,5126,556,569,26,96,44476,13344,0.00011242,4.50E-05,1,2.528776978,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91723,2020/3/20,2020/3/22,1,0,628,6418,237,659,26,96,18875,8125,5.30E-05,0,2,2.64978903,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91733,2020/3/20,2020/3/22,1,0,1141,7613,435,592,23,96,44968,6731,2.22E-05,0,1,2.622988506,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91754,2020/3/20,2020/3/22,2,0,1050,6285,453,854,12,99,33058,7294,6.05E-05,0,2,2.317880795,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91765,2020/3/20,2020/3/22,2,0,2020,8580,921,757,17,98,47139,2491,4.24E-05,0,2,2.193268187,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91773,2020/3/20,2020/3/22,1,0,1568,6462,658,724,14,98,34496,2411,2.90E-05,0,2,2.382978723,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91789,2020/3/20,2020/3/22,2,1,1587,7056,731,850,10,99,44474,2844,4.50E-05,2.25E-05,2,2.170998632,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
91803,2020/3/20,2020/3/22,3,1,968,4597,374,771,24,97,30385,9303,9.87E-05,3.29E-05,2,2.588235294,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
93536,2020/3/20,2020/3/22,3,2,3249,8330,1328,712,24,97,72383,298,4.14E-05,2.76E-05,2,2.446536145,56.79,33.16,53.02,-40,-5,-29,-44,-41,22
90003,2020/3/21,2020/3/22,1,1,1221,5476,602,724,8,99,72741,20484,1.37E-05,1.37E-05,1,2.028239203,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90004,2020/3/21,2020/3/22,16,3,1659,6172,790,652,10,98,61586,20205,0.000259799,4.87E-05,2,2.1,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90006,2020/3/21,2020/3/22,2,1,1679,9428,559,487,82,86,61698,32134,3.24E-05,1.62E-05,1,3.003577818,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90007,2020/3/21,2020/3/22,1,0,1438,158976,384,242,311,44,41716,16909,2.40E-05,0,1,3.744791667,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90008,2020/3/21,2020/3/22,2,1,811,5025,338,502,25,95,31739,8641,6.30E-05,3.15E-05,1,2.399408284,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90011,2020/3/21,2020/3/22,1,1,2594,187390,1213,630,8,99,109414,25528,9.14E-06,9.14E-06,1,2.138499588,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90014,2020/3/21,2020/3/22,1,0,218,9523,91,262,18,94,8335,29452,0.000119976,0,1,2.395604396,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90018,2020/3/21,2020/3/22,2,1,1146,4912,578,571,6,99,53256,18389,3.76E-05,1.88E-05,1,1.982698962,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90022,2020/3/21,2020/3/22,1,0,1494,4839,689,736,9,99,65890,15036,1.52E-05,0,1,2.168359942,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90024,2020/3/21,2020/3/22,5,0,1313,56221,412,206,169,55,50288,17186,9.94E-05,0,2,3.186893204,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90025,2020/3/21,2020/3/22,7,0,1011,6708,503,459,8,98,47967,18671,0.000145934,0,2,2.009940358,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90026,2020/3/21,2020/3/22,1,0,1398,26805,600,549,42,93,69589,16466,1.44E-05,0,2,2.33,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90033,2020/3/21,2020/3/22,5,0,1171,7067,528,616,22,97,47583,14564,0.00010508,0,1,2.21780303,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90034,2020/3/21,2020/3/22,6,3,1475,8221,689,546,6,99,55652,17888,0.000107813,5.39E-05,2,2.140783745,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90035,2020/3/21,2020/3/22,4,3,530,51440,293,428,2,100,28085,13646,0.000142425,0.000106819,2,1.80887372,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90036,2020/3/21,2020/3/22,5,0,1160,11946,588,494,8,98,37988,15373,0.000131621,0,2,1.972789116,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90039,2020/3/21,2020/3/22,3,2,569,8304,260,630,8,99,29589,7848,0.000101389,6.76E-05,2,2.188461538,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90041,2020/3/21,2020/3/22,1,0,812,14434,394,627,38,94,29516,8176,3.39E-05,0,2,2.060913706,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90043,2020/3/21,2020/3/22,2,1,1410,17414,620,533,22,96,44627,10795,4.48E-05,2.24E-05,1,2.274193548,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90044,2020/3/21,2020/3/22,1,0,2690,6139,1222,576,11,98,96436,18772,1.04E-05,0,1,2.201309329,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90045,2020/3/21,2020/3/22,3,0,1161,119943,497,495,112,82,41149,3836,7.29E-05,0,2,2.336016097,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90046,2020/3/21,2020/3/22,12,5,1193,12478,557,440,25,95,50587,8750,0.000237215,9.88E-05,2,2.141831239,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90049,2020/3/21,2020/3/22,18,2,1006,8104,502,568,12,98,36964,2460,0.00048696,5.41E-05,2,2.003984064,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90061,2020/3/21,2020/3/22,1,0,832,6750,361,511,17,97,27646,10385,3.62E-05,0,1,2.304709141,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90066,2020/3/21,2020/3/22,6,2,1220,14814,583,596,14,98,59394,12064,0.00010102,3.37E-05,2,2.092624357,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90068,2020/3/21,2020/3/22,2,0,601,21545,268,493,17,97,20982,2754,9.53E-05,0,2,2.242537313,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90069,2020/3/21,2020/3/22,18,3,525,11588,226,352,13,96,20435,9666,0.000880842,0.000146807,2,2.32300885,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90094,2020/3/21,2020/3/22,2,1,237,2799,113,413,6,99,9368,15332,0.000213493,0.000106746,2,2.097345133,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90210,2020/3/21,2020/3/22,7,2,1088,741158,459,343,67,84,19909,1966,0.0003516,0.000100457,2,2.37037037,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90230,2020/3/21,2020/3/22,4,0,915,7843,439,674,5,99,32808,7277,0.000121921,0,2,2.08428246,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90245,2020/3/21,2020/3/22,2,1,671,14681,302,487,26,95,16850,3084,0.000118694,5.93E-05,2,2.221854305,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90247,2020/3/21,2020/3/22,1,0,1300,5915,572,567,15,97,47531,12661,2.10E-05,0,2,2.272727273,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
90250,2020/3/21,2020/3/22,2,0,2877,5945,1394,622,7,99,96836,14463,2.07E-05,0,2,2.06384505,47.54,27.5,52.41,-48,-13,-28,-46,-34,18
